row_key,id,book_title,author,publish_year,place_name,region,language,genres_csv,narrative_era,passage_or_summary
7082:wd-Q17066134-Q1603,wd-Q17066134-Q1603,Raylan,Elmore Leonard,2012,Kentucky,North America,English,,2012s,"Raylan is a 2012 novel by Elmore Leonard, the author's final work before he died in 2013. The novel is based on the FX television series Justified, which was in turn based on Leonard's short story ""Fire in the Hole"" and the character of Raylan Givens, who appeared in that short story as well as the novels Pronto and Riding the Rap. Raylan is not a direct sequel to any of these novels, nor is it a direct sequel to the television series. Elements from both are changed: Boyd Crowder is alive and a major character in Raylan, while characters original to Justified such as Dickie and Coover Bennett return in repurposed forms, as Dickie and Coover Crowe. Several plotlines in Raylan were adapted by the writers of Justified into episodes of the show's third season, most notably with the episode ""Th"
7182:wd-Q7339325-Q1303805,wd-Q7339325-Q1303805,Road Dogs,Elmore Leonard,2009,Venice Beach,North America,English,,2009s,"Elmore Leonard unites three of his favorite characters: Jack Foley from *Out of Sight*, Cundo Rey from *LaBrava*, and Dawn Navarro from *Riding the Rap*.

Charming bank robber Jack Foley is serving 30 years in a Miami pen, but he's made an unlikely friend on the inside who just might be able to do something about that. Fellow inmate Cundo Rey, an extremely wealthy Cuban criminal, arranges for Foley's sentence to be reduced from thirty years to three months, and when Jack is released just two weeks ahead of Cundo, he agrees to wait for him in Venice Beach, California.

Also waiting for Cundo is his common-law wife, Dawn Navarro, a professional psychic with a slightly ulterior motive for staying with Cundo: namely, she wants his money. And with the arrival of Jack, she sees the perfect p"
8024:wd-Q7717536-Q3523012,wd-Q7717536-Q3523012,The Big Bounce,Elmore Leonard,1969,The Thumb,North America,English,,1969s,"Together with a tough young drifter named Jack Ryan, hedonistic Nancy Hayes plans her private revenge on a former lover by stealing a fifty thousand dollar payroll."
10383:wd-Q16915563-Q1494,wd-Q16915563-Q1494,Tishomingo Blues,Elmore Leonard,2002,Mississippi,North America,English,,2002s,"Dennis Lenahan is a daredevil and the girls love him. Things are going along okay with his gig at the Tishomingo Lodge & Casino in Tunica, Mississippi, ""the Casino Capital of the South,"" until the day he looks down from the high-dive platform and witnesses a mob hit -- Dixie style. The killer looks up and says, ""Let's see you dive."" Suddenly, being a daredevil has lost its kick. Leonard calls Tishomingo Blues his best novel yet -- an opinion confirmed by rave reviews from coast to coast for this New York Times bestseller."
10358:wd-Q7799449-Q62,wd-Q7799449-Q62,Thurston House,Danielle Steel,1983,San Francisco,North America,English,,1983s,"Jeremiah Thurston built Thurston House, San Francisco's grandest mansion. When he found himself alone with his infant daughter, Sabrina, he was determined to bring her up to run the biggest mining business in California. Nothing would stop her from taking over his dynasty -- not the San Francisco earthquake, the deadly schemes of a cunning rival, the Great depression, or her own needs and determination as she carries on the traditions established by her father.From the Paperback edition."
4206:wd-Q221765-Q1454,wd-Q221765-Q1454,Facing the Flag,Jules Verne,1896,North Carolina,North America,French,,1896s,Facing the Flag or For the Flag is an 1896 patriotic novel by Jules Verne. The book is part of the Voyages extraordinaires series.
4214:wd-Q112072533-Q1204,wd-Q112072533-Q1204,Fairy Tale,Stephen King,2022,Illinois,North America,English,,2022s,"**Legendary storyteller Stephen King goes into the deepest well of his imagination in this spellbinding novel about a seventeen-year-old boy who inherits the keys to a parallel world where good and evil are at war, and the stakes could not be higher—for that world or ours.**

Charlie Reade looks like a regular high school kid, great at baseball and football, a decent student. But he carries a heavy load. His mom was killed in a hit-and-run accident when he was ten, and grief drove his dad to drink. Charlie learned how to take care of himself—and his dad. When Charlie is seventeen, he meets a dog named Radar and her aging master, Howard Bowditch, a recluse in a big house at the top of a big hill, with a locked shed in the backyard. Sometimes strange sounds emerge from it.

Charlie start"
4441:wd-Q1051999-Q1400,wd-Q1051999-Q1400,From a Buick 8,Stephen King,2002,Pennsylvania,North America,English,,2002s,"Una novela sobre una fascinación enfermiza y peligrosa. Una novela de verdadero terror. Pensilvania, 1979. Llega un extraño a una gasolinera para repostar. Conduce un Buick modelo 1954 pero en perfecto estado. El conductor va al baño y nunca reaparece. La policía se hace cargo del coche, que ahora no funciona, y lo guarda en una nave detrás de la comisaría. Y aquí empieza una historia escalofriante, la historia de un coche con su propia vida, perversa y maliciosa. Los agentes siguen su trabajo, pero el coche de vez en cuando interviene: a veces sus radios y teléfonos no funcionan. A veces el coche empieza a moverse, a producir relámpagos y el maletero se abre para escupir objetos indescriptibles. Hasta parece que es responsable de varias muertes, entre ellas la del agente Wilcox. En el oto"
6175:wd-Q596874-Q192517,wd-Q596874-Q192517,Misery,Stephen King,1987,Boulder,North America,English,,1987s,"Novelist Paul Sheldon has plans to make the difficult transition from writing historical romances featuring heroine Misery Chastain to publishing literary fiction. Annie Wilkes, Sheldon's number one fan, rescues the author from the scene of a car accident. The former nurse takes care of him in her remote house, but becomes irate when she discovers that the author has killed Misery off in his latest book. Annie keeps Sheldon prisoner while forcing him to write a book that brings Misery back to life.

[Source][1]


  [1]: https://stephenking.com/library/novel/misery.html"
7144:wd-Q17028760-Q18389,wd-Q17028760-Q18389,Revival,Stephen King,2014,New England,North America,English,,2014s,"In a small New England town over half a century ago, a boy is playing with his new toy soldiers in the dirt when he looks up to see a striking man, the new minister, Jamie learns later he is a man who with his beautiful wife will transform the church and the town. The men and boys are a bit in love with Mrs. Jacobs; the women and girls, with the Reverend Jacobs -- including Jamie's sisters and mother. Then tragedy strikes, and this charismatic preacher curses God, and is banished from the shocked town. Jamie has demons of his own. Wed to his guitar from age 13, he plays in bands across the country, running from his own family tragedies, losing one job after another when his addictions get the better of him. Decades later, sober and living a decent life, he and Reverend Charles Jacobs meet"
8588:wd-Q105226860-Q160409,wd-Q105226860-Q160409,The Fifth Step,Stephen King,0,Central Park,North America,English,,,"""The Fifth Step"" is a short story by Stephen King, first published in the March 2020 issue of Harper's Magazine. It was collected in King's 2024 collection You Like It Darker."
9586:wd-Q7760204-Q39561,wd-Q7760204-Q39561,The Reploids,Stephen King,1988,Burbank,North America,English,,1988s,"""The Reploids"" is a science fiction short story by American writer Stephen King. It was first published in the 1988 book Night Visions 5."
9851:wd-Q149552-Q23768,wd-Q149552-Q23768,The Stand,Stephen King,1978,Las Vegas,North America,English,,1978s,"The Stand is an epic post-apocalyptic dark fantasy novel written by American author Stephen King and first published in 1978 by Doubleday. The plot centers on a deadly pandemic of weaponized influenza and its aftermath, in which some of the few surviving humans gather into factions that are each led by a personification of either good or evil and seem fated to clash with each other. King started writing the story in February 1975, seeking to create an epic in the spirit of The Lord of the Rings. The book was difficult for him to write because of the large number of characters and storylines. The novel marks the first appearance of Randall Flagg, King's recurring antagonist, whom King would reintroduce several times in his later writings."
10536:wd-Q189378-Q226013,wd-Q189378-Q226013,Twilight,Stephenie Meyer,2005,Forks,North America,English,,2005s,"About three things I was absolutely positive. First, Edward was a vampire. Second, there was a part of him -- and I didn't know how dominant that part might be -- that thirsted for my blood. And third, I was unconditionally and irrevocably in love with him. When Isabella Swan moves to the gloomy town of Forks and meets the mysterious, alluring Edward Cullen, her life takes a thrilling and terrifying turn. With his porcelain skin, golden eyes, mesmerizing voice, and supernatural gifts, Edward is both irresistible and impenetrable. Up until now, he has managed to keep his true identity hidden, but Bella is determined to uncover his dark secret. What Bella doesn't realize is the closer she gets to him, the more she is putting herself and those around her at risk. And, it might be too late to"
6033:wd-Q1317839-Q17042,wd-Q1317839-Q17042,Martin Eden,Jack London,1909,Oakland,North America,English,,1909s,"Jack London's Martin Eden was first published in 1909 and is the story of a young writer's quest for celebrity and love. Much loved by writers who identify with Martin's belief that when he posted a manuscript, 'there was no human editor at the other end, but a mere cunning arrangement of cogs that changed the manuscript from one envelope to another and stuck on the stamps,' that automatically returned it slapped with a rejection slip.


----------
Also contained in:

 - [Best of Jack London](https://openlibrary.org/works/OL144769W)
 - [The Collected Jack London](https://openlibrary.org/works/OL15031706W/The_Collected_Jack_London)
 - [Novels and Social Writings](https://openlibrary.org/works/OL74447W/Novels_and_Social_Writings)"
5111:wd-Q17634474-Q60,wd-Q17634474-Q60,Jeeves and the Unbidden Guest,P. G. Wodehouse,1916,New York City,North America,English,,1916s,"""Jeeves and the Unbidden Guest"" is a short story by P. G. Wodehouse, and features the young gentleman Bertie Wooster and his valet Jeeves. The story was published in the Saturday Evening Post in the United States in December 1916, and in The Strand Magazine in the United Kingdom in March 1917. The story was also included in the 1925 collection Carry On, Jeeves."
3631:wd-Q5245077-Q1439,wd-Q5245077-Q1439,Dead Aim,Joe R. Lansdale,2013,Texas,North America,English,,2013s,"Roughneck detectives Hap Collins and Leonard Pine  take on an apparently straightforward assignment -- discourage a man from harassing his estranged wife -- that is, until the husband is murdered and more bodies turn up."
4275:wd-Q22682047-Q3905191,wd-Q22682047-Q3905191,Fender Lizards,Joe R. Lansdale,2015,Piney Woods,North America,English,,2015s,"Fender Lizards is a novel written by American author Joe R. Lansdale. It tells the story of 17-year-old Dorothy ""Dot"" Sherman growing up in East Texas."
6082:wd-Q16386952-Q1581,wd-Q16386952-Q1581,Medusa's Coil,H. P. Lovecraft,1939,Missouri,North America,English,,1939s,"""Medusa's Coil"" is a short story by H. P. Lovecraft and Zealia Bishop. It was first published in Weird Tales magazine in January 1939, two years after Lovecraft's death. The story concerns the son of an American plantation owner who brings back a new wife from Paris. It mixes elements of Lovecraft's Cthulhu Mythos with the ancient Greek myth of Medusa, but it has also been noted for its racist aspects."
